536,1142016-33326,1,41116,8331500,39.17,-86.53,7,122,231.20,0.05,70,22.28,304.23,NW
537,1142016-33352,1,41116,8334100,39.17,-86.53,7,136,231.10,0.05,2,22.22,300.85,WNW
538,1142016-33418,1,41116,8340700,39.17,-86.53,7,122,231.20,0.03,326,23.36,305.25,NW
539,1142016-33444,1,41116,8343400,39.17,-86.53,8,109,231.20,0.08,97,23.90,304.34,NW
540,1142016-33510,1,41116,8350000,39.17,-86.53,7,152,231.10,0.12,188,26.25,309.01,NW
541,1142016-33536,1,41116,8352500,39.16,-86.53,8,109,230.60,0.66,216,35.07,341.40,NNW
542,1142016-3362,1,41116,8355100,39.16,-86.53,8,109,230.80,0.07,249,29.61,340.53,NNW
543,1142016-33628,1,41116,8361700,39.16,-86.53,8,109,230.80,0.02,33,29.40,341.74,NNW
544,1142016-33654,1,41116,8364300,39.16,-86.53,8,109,230.80,0.16,53,26.76,335.29,NNW
545,1142016-33721,1,41116,8371000,39.16,-86.53,8,120,230.40,0.38,226,24.31,336.05,NNW
546,1142016-33747,1,41116,8373600,39.16,-86.53,10,83,231.20,0.21,141,24.31,336.05,NNW
547,1142016-33813,1,41116,8380200,39.17,-86.53,9,97,231.50,0.18,84,23.19,329.30,NNW
548,1142016-33839,1,41116,8382800,39.17,-86.53,9,105,231.40,0.16,343,21.57,322.41,NW
549,1142016-3395,1,41116,8385400,39.17,-86.53,9,105,231.30,0.14,339,19.39,317.27,NW
550,1142016-33931,1,41116,8392000,39.17,-86.53,9,96,231.30,0.12,15,17.70,315.08,NW
551,1142016-33957,1,41116,8394600,39.17,-86.53,9,96,231.30,0.23,30,18.39,317.17,NW
552,1142016-34023,1,41116,8401200,39.17,-86.53,9,96,229.10,0.10,252,16.85,296.08,WNW
553,1142016-34049,1,41116,8403800,39.16,-86.53,8,107,228.90,0.32,205,26.46,344.13,NNW
554,1142016-34115,1,41116,8410400,39.16,-86.53,8,107,229.30,0.16,46,24.05,337.49,NNW
555,1142016-34142,1,41116,8413000,39.17,-86.53,9,96,229.30,0.15,145,23.62,335.30,NNW
556,1142016-3428,1,41116,8415700,39.17,-86.53,8,107,229.10,0.04,284,23.03,330.94,NNW
557,1142016-34234,1,41116,8422300,39.17,-86.53,9,96,228.70,0.10,68,21.90,327.27,NNW
558,1142016-3430,1,41116,8424900,39.17,-86.53,9,96,228.60,0.06,189,22.11,325.56,NW
559,1142016-34326,1,41116,8431500,39.17,-86.53,8,106,228.10,0.13,11,20.95,325.58,NW
560,1142016-34352,1,41116,8434100,39.17,-86.53,8,100,228.00,0.06,75,20.68,320.48,NW
561,1142016-34418,1,41116,8440700,39.17,-86.53,8,107,228.00,0.13,199,20.97,321.14,NW
562,1142016-34444,1,41116,8443300,39.17,-86.53,8,99,227.40,0.12,334,20.43,326.80,NNW
563,1142016-34510,1,41116,8445900,39.17,-86.53,7,110,227.10,0.05,34,20.24,328.65,NNW
564,1142016-34537,1,41116,8452500,39.17,-86.53,7,110,227.10,0.08,251,19.74,330.00,NNW
565,1142016-3463,1,41116,8455100,39.17,-86.53,7,110,227.10,0.02,117,19.74,330.00,NNW
566,1142016-34629,1,41116,8461700,39.17,-86.53,7,110,227.10,0.09,354,19.27,326.89,NNW
567,1142016-34655,1,41116,8464300,39.17,-86.53,7,110,227.10,0.08,91,19.02,323.98,NW
568,1142016-34721,1,41116,8470900,39.17,-86.53,7,110,227.10,0.16,47,19.57,322.75,NW
569,1142016-34747,1,41116,8473500,39.17,-86.53,6,116,227.10,0.17,58,20.04,313.77,NW
570,1142016-34813,1,41116,8480100,39.17,-86.53,7,112,227.00,0.14,63,21.66,298.26,WNW
571,1142016-34839,1,41116,8482800,39.17,-86.53,7,113,226.90,0.03,47,21.76,290.43,WNW
572,1142016-3495,1,41116,8485400,39.17,-86.53,6,119,226.90,0.06,344,22.04,292.28,WNW
573,1142016-34931,1,41116,8492000,39.17,-86.53,7,113,225.70,0.10,81,20.61,300.46,WNW
574,1142016-34957,1,41116,8494600,39.17,-86.53,7,113,225.60,0.04,287,20.04,301.41,WNW
575,1142016-35024,1,41116,8501200,39.17,-86.53,8,107,225.50,0.13,299,19.41,308.77,NW
576,1142016-35050,1,41116,8503800,39.17,-86.53,8,107,225.40,0.07,260,18.40,311.34,NW
577,1142016-35116,1,41116,8510400,39.17,-86.53,8,112,225.50,0.03,330,18.17,313.61,NW
578,1142016-35142,1,41116,8513000,39.17,-86.53,8,107,225.60,0.21,194,18.23,319.50,NW
579,1142016-3528,1,41116,8515600,39.17,-86.53,8,107,225.40,0.20,217,20.43,333.20,NNW
580,1142016-35234,1,41116,8522200,39.17,-86.53,8,108,224.40,0.08,256,22.93,334.51,NNW
581,1142016-3530,1,41116,8524800,39.17,-86.53,8,108,224.30,0.03,88,23.62,335.30,NNW
582,1142016-35326,1,41116,8531400,39.17,-86.53,8,108,224.40,0.02,40,23.39,333.26,NNW
583,1142016-35352,1,41116,8534000,39.17,-86.53,8,108,224.50,0.05,218,24.25,334.27,NNW
584,1142016-35418,1,41116,8540700,39.17,-86.53,7,115,224.50,0.17,36,23.38,327.67,NNW
585,1142016-35445,1,41116,8543300,39.17,-86.53,8,108,224.90,0.12,163,19.31,314.30,NW
586,1142016-35511,1,41116,8545900,39.17,-86.53,8,108,224.90,0.08,290,20.68,318.07,NW
587,1142016-35537,1,41116,8552500,39.17,-86.53,8,108,224.80,0.15,185,21.68,318.12,NW
588,1142016-3563,1,41116,8555100,39.17,-86.53,8,108,224.80,0.14,38,22.45,315.29,NW
589,1142016-35629,1,41116,8561700,39.17,-86.53,8,108,224.80,0.07,71,20.91,308.14,NW
590,1142016-35655,1,41116,8564300,39.17,-86.53,8,108,224.80,0.04,156,21.74,305.21,NW
591,1142016-35721,1,41116,8570900,39.17,-86.53,8,108,224.70,0.16,188,21.78,308.25,NW
592,1142016-35747,1,41116,8573500,39.17,-86.53,7,116,224.80,0.25,188,26.14,321.01,NW
593,1142016-35813,1,41116,8580100,39.16,-86.53,7,116,224.70,0.08,178,25.82,329.37,NNW
594,1142016-35839,1,41116,8582700,39.16,-86.53,8,108,224.60,0.12,97,28.15,327.49,NNW
595,1142016-3596,1,41116,8585400,39.16,-86.53,8,108,224.40,0.07,71,28.88,325.28,NW
596,1142016-35932,1,41116,8592000,39.16,-86.53,8,113,224.10,0.05,352,28.04,322.41,NW
597,1142016-35958,1,41116,8594600,39.16,-86.53,8,108,224.10,0.11,254,27.65,323.49,NW
598,1142016-4024,1,41116,9001200,39.16,-86.53,8,108,223.90,0.14,229,30.30,327.13,NNW
599,1142016-4050,1,41116,9003800,39.16,-86.53,8,108,223.90,0.06,293,27.47,329.80,NNW
600,1142016-4116,1,41116,9010400,39.16,-86.53,8,108,224.00,0.07,124,28.29,330.77,NNW
601,1142016-4142,1,41116,9013000,39.16,-86.53,8,108,223.70,0.05,276,28.64,328.10,NNW
602,1142016-428,1,41116,9015600,39.17,-86.53,8,108,223.80,0.07,214,23.53,331.62,NNW
603,1142016-4234,1,41116,9022200,39.17,-86.53,8,108,223.90,0.22,302,19.80,334.40,NNW
604,1142016-430,1,41116,9024800,39.17,-86.53,7,134,223.90,0.14,19,15.79,330.00,NNW
605,1142016-4327,1,41116,9031400,39.17,-86.53,7,134,223.90,0.29,345,12.35,320.26,NW
606,1142016-4353,1,41116,9034000,39.17,-86.53,8,108,224.00,0.29,168,16.13,327.97,NNW
607,1142016-4419,1,41116,9040600,39.17,-86.53,7,117,224.00,0.10,36,19.08,328.86,NNW
608,1142016-4445,1,41116,9043200,39.17,-86.53,8,114,224.00,0.13,347,18.09,319.11,NW
609,1142016-4511,1,41116,9045900,39.17,-86.53,8,108,224.30,0.09,234,10.04,293.41,WNW
610,1142016-4537,1,41116,9052500,39.17,-86.53,8,108,224.30,0.04,103,9.64,287.19,WNW
611,1142016-463,1,41116,9055100,39.17,-86.53,8,108,224.40,0.07,133,14.66,296.14,WNW
612,1142016-4629,1,41116,9061700,39.17,-86.53,8,108,223.60,0.09,165,19.03,291.05,WNW
613,1142016-4656,1,41116,9064300,39.17,-86.53,8,108,221.30,0.03,148,20.64,296.80,WNW
614,1142016-4722,1,41116,9070900,39.17,-86.53,8,108,221.30,0.16,197,21.96,306.02,NW
615,1142016-4748,1,41116,9073500,39.17,-86.53,8,108,221.30,0.11,200,23.13,309.83,NW
616,1142016-4814,1,41116,9080200,39.17,-86.53,8,108,221.20,0.16,177,24.41,317.65,NW
617,1142016-4840,1,41116,9082800,39.16,-86.53,8,108,220.90,0.11,146,30.44,331.61,NNW
618,1142016-496,1,41116,9085400,39.16,-86.53,8,108,220.90,0.19,204,33.86,339.53,NNW
619,1142016-4932,1,41116,9092000,39.16,-86.53,8,114,220.30,0.09,6,27.97,336.43,NNW
620,1142016-4958,1,41116,9094600,39.17,-86.53,8,108,221.10,0.11,127,25.10,324.79,NW
621,1142016-41024,1,41116,9101200,39.17,-86.53,8,108,222.40,0.07,221,22.88,322.85,NW
622,1142016-41050,1,41116,9103800,39.17,-86.53,8,108,222.30,0.07,8,20.26,317.00,NW
623,1142016-41117,1,41116,9110400,39.17,-86.53,8,108,223.20,0.10,154,20.68,320.48,NW
624,1142016-41143,1,41116,9113000,39.17,-86.53,8,108,223.20,0.02,278,21.57,322.41,NW
625,1142016-4129,1,41116,9115600,39.17,-86.53,8,108,223.20,0.07,321,21.33,324.12,NW
626,1142016-41235,1,41116,9122300,39.17,-86.53,9,100,223.30,0.08,220,21.33,324.12,NW
627,1142016-4131,1,41116,9124800,39.17,-86.53,9,100,223.30,0.08,244,21.74,326.99,NNW
628,1142016-41327,1,41116,9131400,39.17,-86.53,9,100,223.30,0.04,243,21.74,326.99,NNW
629,1142016-41353,1,41116,9134100,39.17,-86.53,9,100,223.20,0.17,168,22.70,330.48,NNW
630,1142016-41419,1,41116,9140700,39.17,-86.53,9,100,223.00,0.05,87,23.20,331.17,NNW
631,1142016-41445,1,41116,9143300,39.17,-86.53,9,100,223.40,0.13,322,23.73,326.33,NNW
632,1142016-41512,1,41116,9145900,39.17,-86.53,8,110,223.40,0.12,307,20.95,325.58,NW
633,1142016-41538,1,41116,9152500,39.17,-86.53,9,100,223.00,0.06,124,23.11,325.28,NW
634,1142016-4164,1,41116,9155100,39.17,-86.53,9,100,222.80,0.15,67,24.21,327.08,NNW
635,1142016-41630,1,41116,9161700,39.17,-86.53,9,100,222.30,0.07,327,22.55,332.17,NNW
636,1142016-41656,1,41116,9164300,39.17,-86.53,7,117,222.30,0.10,186,24.20,332.47,NNW
637,1142016-41722,1,41116,9170900,39.17,-86.53,8,106,222.30,0.13,6,24.37,332.68,NNW
638,1142016-41748,1,41116,9173500,39.17,-86.53,9,100,221.50,0.12,290,23.28,321.55,NW
639,1142016-41814,1,41116,9180100,39.17,-86.53,8,104,221.70,0.08,229,18.10,331.80,NNW
640,1142016-41840,1,41116,9182700,39.17,-86.53,9,100,222.30,0.18,174,23.05,339.97,NNW
641,1142016-4196,1,41116,9185300,39.16,-86.53,8,116,222.70,0.15,205,24.64,344.51,NNW
642,1142016-41933,1,41116,9192000,39.17,-86.53,9,100,222.80,0.33,189,20.04,336.80,NNW
643,1142016-41959,1,41116,9194600,39.17,-86.53,9,100,223.00,0.12,253,23.28,338.44,NNW
644,1142016-42025,1,41116,9201200,39.17,-86.53,8,104,222.70,0.26,70,21.95,325.28,NW
645,1142016-42051,1,41116,9203800,39.17,-86.53,8,107,222.70,0.10,9,22.83,318.48,NW
646,1142016-42117,1,41116,9210400,39.17,-86.53,9,100,222.70,0.07,38,22.83,318.48,NW
647,1142016-42143,1,41116,9213000,39.17,-86.53,9,100,222.80,0.13,163,21.58,315.47,NW
648,1142016-4229,1,41116,9215600,39.16,-86.53,9,100,222.20,0.11,226,29.73,324.87,NW
649,1142016-42235,1,41116,9222200,39.16,-86.53,9,100,222.20,0.09,300,29.31,327.40,NNW
650,1142016-4231,1,41116,9224800,39.16,-86.53,9,100,222.10,0.12,275,26.65,330.41,NNW
651,1142016-42328,1,41116,9231400,39.17,-86.53,9,103,222.10,0.09,333,23.70,328.16,NNW
652,1142016-42354,1,41116,9234100,39.17,-86.53,9,100,222.00,0.13,179,25.34,328.71,NNW
653,1142016-42420,1,41116,9240700,39.17,-86.53,8,120,222.10,0.08,94,24.18,328.87,NNW
654,1142016-42446,1,41116,9243300,39.17,-86.53,9,101,222.10,0.08,153,25.34,328.71,NNW
655,1142016-42512,1,41116,9245900,39.17,-86.53,9,100,222.70,0.05,169,22.70,330.48,NNW
656,1142016-42538,1,41116,9252500,39.17,-86.53,9,100,224.50,0.09,244,19.08,328.86,NNW
657,1142016-4264,1,41116,9255100,39.17,-86.53,9,101,225.20,0.04,39,17.80,326.33,NNW
658,1142016-42630,1,41116,9261700,39.17,-86.53,9,100,225.10,0.12,142,20.24,328.65,NNW
659,1142016-42656,1,41116,9264300,39.17,-86.53,9,101,225.20,0.02,279,21.18,323.82,NW
660,1142016-42723,1,41116,9270900,39.17,-86.53,9,101,225.20,0.06,226,21.95,325.28,NW
661,1142016-42749,1,41116,9273500,39.17,-86.53,9,103,224.50,0.06,292,21.33,324.12,NW
662,1142016-42815,1,41116,9280100,39.17,-86.53,9,101,224.00,0.05,9,20.95,325.58,NW
663,1142016-42841,1,41116,9282800,39.17,-86.53,9,101,224.10,0.06,67,19.57,322.75,NW
664,1142016-4297,1,41116,9285400,39.17,-86.53,8,107,224.00,0.02,6,18.95,318.73,NW
665,1142016-42933,1,41116,9292000,39.17,-86.53,8,107,224.00,0.15,171,19.82,320.90,NW
666,1142016-42959,1,41116,9294600,39.17,-86.53,9,101,224.00,0.11,233,22.11,325.56,NW
667,1142016-43025,1,41116,9301200,39.17,-86.53,9,101,224.00,0.02,107,23.11,325.28,NW
668,1142016-43051,1,41116,9303800,39.17,-86.53,9,101,224.20,0.13,224,21.74,326.99,NNW
669,1142016-43118,1,41116,9310400,39.17,-86.53,9,101,224.30,0.12,290,19.02,323.98,NW
670,1142016-43144,1,41116,9313000,39.17,-86.53,9,101,224.30,0.08,111,19.80,325.60,NW
671,1142016-43210,1,41116,9315600,39.17,-86.53,9,101,224.20,0.26,28,18.67,320.63,NW
672,1142016-43236,1,41116,9322200,39.17,-86.53,9,101,224.30,0.12,130,19.39,317.27,NW
673,1142016-4332,1,41116,9324800,39.17,-86.53,9,103,224.30,0.06,41,20.68,318.07,NW
674,1142016-43328,1,41116,9331500,39.17,-86.53,9,101,224.20,0.09,149,22.83,318.48,NW
675,1142016-43354,1,41116,9334100,39.17,-86.53,9,101,224.30,0.01,318,22.97,318.80,NW
676,1142016-43420,1,41116,9340700,39.17,-86.53,9,101,224.20,0.06,0,23.98,318.81,NW
677,1142016-43447,1,41116,9343300,39.17,-86.53,9,101,224.30,0.12,327,21.99,316.51,NW
678,1142016-43513,1,41116,9345900,39.17,-86.53,9,101,224.10,0.12,291,19.44,314.70,NW
679,1142016-43539,1,41116,9352500,39.17,-86.53,9,101,223.80,0.07,223,17.26,322.41,NW
680,1142016-4365,1,41116,9355100,39.17,-86.53,9,101,223.50,0.07,157,17.52,304.31,NW
681,1142016-43631,1,41116,9361700,39.17,-86.53,9,100,224.30,0.08,211,23.36,305.25,NW
682,1142016-43657,1,41116,9364300,39.17,-86.53,9,100,224.70,0.05,297,23.39,313.00,NW
683,1142016-43723,1,41116,9370900,39.17,-86.53,10,92,224.70,0.07,26,21.90,308.64,NW
684,1142016-43749,1,41116,9373500,39.17,-86.53,10,92,224.70,0.07,25,21.11,302.68,WNW
685,1142016-43815,1,41116,9380100,39.17,-86.53,10,92,224.70,0.14,35,18.64,293.41,WNW
686,1142016-43842,1,41116,9382800,39.17,-86.53,9,102,224.90,0.11,354,17.57,283.12,WNW
687,1142016-4398,1,41116,9385400,39.17,-86.53,9,102,225.80,0.11,339,16.04,289.36,WNW
688,1142016-43934,1,41116,9392000,39.17,-86.53,8,105,226.40,0.11,42,20.15,293.91,WNW
689,1142016-4400,1,41116,9394600,39.17,-86.53,10,92,225.90,0.10,179,17.67,301.07,WNW
690,1142016-44026,1,41116,9401200,39.17,-86.53,10,92,225.80,0.16,138,18.93,303.49,WNW
691,1142016-44052,1,41116,9403800,39.17,-86.53,10,92,225.80,0.20,146,22.22,300.85,WNW
692,1142016-44118,1,41116,9410400,39.17,-86.53,10,92,225.80,0.12,185,23.36,305.25,NW
693,1142016-44144,1,41116,9413000,39.17,-86.53,10,92,225.80,0.16,341,21.96,306.02,NW
694,1142016-44211,1,41116,9415600,39.17,-86.53,9,102,225.60,0.11,27,22.33,297.89,WNW
695,1142016-44237,1,41116,9422200,39.17,-86.53,9,101,225.60,0.11,350,23.95,290.91,WNW
696,1142016-4433,1,41116,9424900,39.17,-86.53,9,100,225.70,0.19,262,20.95,289.60,WNW
697,1142016-44329,1,41116,9431500,39.17,-86.53,9,100,225.90,0.13,192,20.23,298.60,WNW
698,1142016-44355,1,41116,9434100,39.17,-86.53,9,100,226.10,0.15,307,18.61,305.58,NW
699,1142016-44421,1,41116,9440700,39.17,-86.53,9,100,227.00,0.14,305,17.41,310.89,NW
700,1142016-44447,1,41116,9443300,39.17,-86.53,9,100,227.10,0.11,337,13.83,314.46,NW
701,1142016-44513,1,41116,9445900,39.17,-86.53,8,104,227.20,0.10,260,9.71,331.68,NNW
702,1142016-44539,1,41116,9452500,39.17,-86.53,8,116,227.20,0.23,228,11.14,346.34,NNW
703,1142016-4466,1,41116,9455100,39.17,-86.53,9,100,227.10,0.14,92,10.82,349.49,N
704,1142016-44632,1,41116,9461700,39.17,-86.53,10,92,227.00,0.12,320,12.20,319.69,NW
705,1142016-44658,1,41116,9464300,39.17,-86.53,9,98,227.50,0.03,27,10.79,322.41,NW
706,1142016-44724,1,41116,9470900,39.17,-86.53,10,92,227.50,0.06,71,9.91,318.39,NW
707,1142016-44750,1,41116,9473600,39.17,-86.53,9,100,227.40,0.04,143,12.35,320.26,NW
708,1142016-44816,1,41116,9480200,39.17,-86.53,10,92,227.20,0.21,106,18.98,316.10,NW
709,1142016-44842,1,41116,9482800,39.16,-86.53,9,105,227.30,0.09,127,34.03,318.90,NW
710,1142016-4498,1,41116,9485400,39.16,-86.53,9,104,227.10,0.29,304,31.91,321.79,NW
711,1142016-44935,1,41116,9492000,39.16,-86.53,10,92,226.80,0.14,319,29.60,321.51,NW
712,1142016-4501,1,41116,9494600,39.16,-86.53,9,96,226.70,0.08,299,29.20,322.52,NW
713,1142016-45027,1,41116,9501200,39.17,-86.53,9,96,226.80,0.16,304,26.20,326.47,NNW
714,1142016-45053,1,41116,9503800,39.17,-86.53,10,92,226.70,0.08,239,24.01,330.45,NNW
715,1142016-45119,1,41116,9510500,39.16,-86.53,10,92,226.80,0.21,153,26.83,332.23,NNW
716,1142016-45145,1,41116,9513100,39.16,-86.53,10,92,226.80,0.08,55,26.68,327.14,NNW
717,1142016-45211,1,41116,9515700,39.17,-86.53,9,109,226.70,0.11,349,26.26,324.81,NW
718,1142016-45237,1,41116,9522300,39.17,-86.53,9,104,226.80,0.11,136,26.14,321.01,NW
719,1142016-4534,1,41116,9524900,39.17,-86.53,9,104,226.50,0.15,338,25.74,322.15,NW
720,1142016-45330,1,41116,9531500,39.17,-86.53,10,92,226.50,0.03,200,22.69,320.36,NW
721,1142016-45356,1,41116,9534100,39.17,-86.53,10,92,226.50,0.02,160,21.98,321.05,NW
722,1142016-45422,1,41116,9540700,39.17,-86.53,9,110,226.50,0.10,14,21.26,317.10,NW
723,1142016-45448,1,41116,9543300,39.17,-86.53,9,104,226.20,0.06,303,21.65,313.17,NW
724,1142016-45514,1,41116,9550000,39.17,-86.53,10,92,226.20,0.05,204,20.78,313.27,NW
725,1142016-45540,1,41116,9552600,39.17,-86.53,10,92,226.20,0.20,304,16.80,318.26,NW
726,1142016-4566,1,41116,9555200,39.17,-86.53,10,92,226.20,0.16,223,16.71,323.80,NW
727,1142016-45633,1,41116,9561800,39.17,-86.53,10,92,226.20,0.10,197,19.74,330.00,NNW
728,1142016-45659,1,41116,9564400,39.17,-86.53,9,110,226.20,0.06,1,16.13,327.97,NNW
729,1142016-45725,1,41116,9571000,39.17,-86.53,9,104,226.10,0.21,153,16.45,331.32,NNW
730,1142016-45751,1,41116,9573600,39.17,-86.53,10,92,226.00,0.21,166,22.08,333.45,NNW
731,1142016-45817,1,41116,9580200,39.16,-86.53,9,104,226.00,0.11,249,24.76,334.84,NNW
732,1142016-45843,1,41116,9582800,39.17,-86.53,9,104,225.50,0.16,95,22.70,330.48,NNW
733,1142016-4599,1,41116,9585400,39.17,-86.53,8,111,225.50,0.28,96,23.73,326.33,NNW
734,1142016-45935,1,41116,9592100,39.17,-86.53,9,104,225.10,0.10,134,28.15,317.33,NW
735,1142016-502,1,41116,9594600,39.17,-86.53,11,86,225.00,0.11,318,28.15,317.33,NW
736,1142016-5028,1,41116,10001300,39.17,-86.53,10,97,225.10,0.09,324,27.28,319.37,NW
737,1142016-5054,1,41116,10003900,39.17,-86.53,10,97,225.10,0.03,233,26.42,319.65,NW
738,1142016-5120,1,41116,10010500,39.17,-86.53,9,118,225.10,0.28,163,28.15,317.33,NW
739,1142016-5146,1,41116,10013100,39.16,-86.53,7,141,225.20,0.10,153,30.44,319.57,NW
740,1142016-5212,1,41116,10015700,39.16,-86.53,9,104,225.20,0.22,110,33.03,320.40,NW
741,1142016-5238,1,41116,10022300,39.16,-86.53,11,88,225.10,0.15,336,31.75,316.86,NW
742,1142016-534,1,41116,10024900,39.16,-86.53,9,104,225.00,0.13,25,30.30,317.70,NW
743,1142016-5331,1,41116,10031500,39.16,-86.53,9,104,224.90,0.14,95,31.53,314.81,NW
744,1142016-5357,1,41116,10034100,39.17,-86.53,8,132,223.10,0.21,167,26.39,313.70,NW
745,1142016-5423,1,41116,10040800,39.17,-86.53,7,117,223.60,0.13,102,23.43,321.84,NW
746,1142016-5449,1,41116,10043400,39.17,-86.53,10,97,225.30,0.24,41,13.86,334.71,NNW
747,1142016-5515,1,41116,10050000,39.17,-86.53,8,111,224.50,0.38,326,6.80,75.44,ENE
748,1142016-5541,1,41116,10052600,39.17,-86.53,9,103,224.90,0.14,269,3.62,33.01,NNE
749,1142016-567,1,41116,10055200,39.17,-86.53,9,104,225.80,0.04,82,14.23,316.10,NW
750,1142016-5634,1,41116,10061800,39.17,-86.53,10,97,225.90,0.04,323,18.19,307.27,NW
751,1142016-570,1,41116,10064400,39.17,-86.53,10,96,225.90,0.12,152,20.45,306.46,NW
752,1142016-5726,1,41116,10071000,39.17,-86.53,10,97,226.30,0.31,175,19.65,309.64,NW
753,1142016-5752,1,41116,10073600,39.17,-86.53,9,103,226.50,0.07,141,19.27,311.32,NW
754,1142016-5818,1,41116,10080200,39.17,-86.53,9,103,226.60,0.07,281,20.27,311.70,NW
755,1142016-5844,1,41116,10082900,39.17,-86.53,9,103,226.30,0.20,148,19.89,310.48,NW
756,1142016-5910,1,41116,10085500,39.17,-86.53,10,97,226.20,0.33,310,16.80,308.44,NW
757,1142016-5936,1,41116,10092100,39.17,-86.53,9,123,225.60,0.09,359,11.25,305.03,NW
758,1142016-5102,1,41116,10094700,39.17,-86.53,8,111,226.00,0.14,205,14.66,296.14,WNW
759,1142016-51029,1,41116,10101300,39.17,-86.53,8,112,226.10,0.12,220,14.25,298.68,WNW
760,1142016-51055,1,41116,10103900,39.17,-86.53,10,87,226.10,0.20,160,17.70,315.08,NW
761,1142016-51121,1,41116,10110500,39.17,-86.53,9,103,226.20,0.05,151,20.95,325.58,NW
762,1142016-51147,1,41116,10113100,39.17,-86.53,10,87,226.20,0.14,269,20.24,328.65,NNW
763,1142016-51213,1,41116,10115700,39.17,-86.53,10,87,227.40,0.13,308,12.12,305.45,NW
764,1142016-51239,1,41116,10122300,39.17,-86.53,10,87,227.60,0.13,282,13.09,315.29,NW
765,1142016-5135,1,41116,10125000,39.17,-86.53,7,107,227.50,0.19,63,16.66,303.96,NW
766,1142016-51331,1,41116,10131600,39.17,-86.53,10,91,227.60,0.10,53,19.66,299.52,WNW
767,1142016-51357,1,41116,10134200,39.17,-86.53,8,95,227.50,0.09,316,21.36,292.48,WNW
768,1142016-51424,1,41116,10140800,39.17,-86.53,10,88,227.60,0.17,313,19.52,289.32,WNW
769,1142016-51450,1,41116,10143400,39.17,-86.53,10,87,228.40,0.10,247,14.75,281.13,W
770,1142016-51516,1,41116,10150000,39.17,-86.53,11,86,228.50,0.13,169,13.64,285.34,WNW
771,1142016-51542,1,41116,10152600,39.17,-86.53,11,86,227.30,0.30,151,18.19,307.27,NW
772,1142016-5168,1,41116,10155300,39.17,-86.53,11,86,227.20,0.17,133,21.65,313.17,NW
773,1142016-51634,1,41116,10161900,39.17,-86.53,11,86,227.00,0.10,250,23.72,316.10,NW
774,1142016-5171,1,41116,10164500,39.17,-86.53,10,89,227.00,0.10,325,23.55,320.01,NW
775,1142016-51727,1,41116,10171100,39.17,-86.53,11,86,227.00,0.14,292,22.73,322.56,NW
776,1142016-51753,1,41116,10173700,39.17,-86.53,11,88,227.10,0.19,355,20.68,320.48,NW
777,1142016-51819,1,41116,10180300,39.17,-86.53,11,86,227.00,0.18,334,18.84,315.70,NW
778,1142016-51845,1,41116,10182900,39.17,-86.53,11,86,225.50,0.10,282,21.18,323.82,NW
779,1142016-51911,1,41116,10185500,39.17,-86.53,11,88,225.30,0.08,316,21.05,330.00,NNW
780,1142016-51937,1,41116,10192100,39.17,-86.53,11,86,225.10,0.12,277,19.27,326.89,NNW
781,1142016-5203,1,41116,10194700,39.17,-86.53,9,92,225.10,0.15,114,19.80,325.60,NW
782,1142016-52029,1,41116,10201300,39.17,-86.53,9,92,224.70,0.10,139,22.54,320.05,NW
783,1142016-52056,1,41116,10204000,39.17,-86.53,10,90,222.50,0.19,145,28.00,313.24,NW
784,1142016-52122,1,41116,10210600,39.17,-86.53,9,92,222.40,0.03,105,28.74,308.89,NW
785,1142016-52148,1,41116,10213200,39.17,-86.53,9,92,222.30,0.16,310,28.74,308.89,NW
786,1142016-52214,1,41116,10215800,39.17,-86.53,9,94,222.50,0.06,303,26.73,310.28,NW
787,1142016-52240,1,41116,10222400,39.17,-86.53,8,107,222.50,0.16,346,23.01,311.97,NW
788,1142016-5236,1,41116,10225000,39.17,-86.53,8,107,222.40,0.10,194,22.45,315.29,NW
789,1142016-52332,1,41116,10231600,39.17,-86.53,9,98,222.40,0.16,10,22.45,315.29,NW
790,1142016-52358,1,41116,10234200,39.17,-86.53,10,90,222.10,0.11,93,21.27,309.35,NW
791,1142016-52425,1,41116,10240800,39.17,-86.53,10,90,221.50,0.02,250,20.45,306.46,NW
792,1142016-52451,1,41116,10243500,39.17,-86.53,9,94,221.10,0.02,277,20.99,305.40,NW
793,1142016-52517,1,41116,10250000,39.17,-86.53,10,90,221.10,0.07,204,20.99,305.40,NW
794,1142016-52543,1,41116,10252700,39.17,-86.53,9,91,221.00,0.04,117,20.16,308.44,NW
795,1142016-5269,1,41116,10255300,39.17,-86.53,10,85,220.30,0.06,348,21.76,310.89,NW
796,1142016-52635,1,41116,10261900,39.17,-86.53,9,109,220.30,0.16,308,20.04,313.77,NW
797,1142016-5271,1,41116,10264500,39.17,-86.53,10,88,220.50,0.12,340,17.66,317.90,NW
798,1142016-52727,1,41116,10271100,39.17,-86.53,11,84,220.50,0.23,284,14.86,324.87,NW
799,1142016-52754,1,41116,10273700,39.17,-86.53,11,91,220.40,0.13,319,13.02,326.24,NW
800,1142016-52820,1,41116,10280300,39.17,-86.53,11,84,219.80,0.11,84,12.31,311.56,NW
801,1142016-52846,1,41116,10282900,39.17,-86.53,11,84,219.80,0.04,340,11.82,308.80,NW
802,1142016-52912,1,41116,10285500,39.17,-86.53,11,84,219.80,0.12,45,13.44,291.55,WNW
